tiempo,u,x1_med,x2_med,x3_med,x4_med,x2_true,x4_true,x1_true,x3_true
0,-0.5,-0.00767614273217232,1.26421799921906,3.15794155868066,-2.10481113226779,0,0,0,3.14159265358979
0.02,-0.5,0.0176082172522089,-0.23990372794671,3.11584533603531,-0.598285245598706,-0.389305407282319,0.370962402750749,-0.00429009335023285,3.14569619701404
0.04,-0.5,-0.0172722918500407,-1.46988357726347,3.13401014885671,1.61813700441084,-0.594367513823748,0.555913924558866,-0.0143562035768413,3.1552023503533
0.06,-0.5,-0.0411871258383298,-0.555225401284703,3.18057081621174,1.36453264818405,-0.693594668669483,0.628408011056075,-0.0273649492432014,3.16718828549267
0.08,-0.5,-0.0394813079014288,0.0969440063911585,3.18859145478408,0.706072754544262,-0.733020789499634,0.632300680353652,-0.0417010332621828,3.17988107830791
0.1,-0.5,-0.0373093655826835,-1.01316223415916,3.20881372639351,0.111547452592042,-0.739646464473512,0.594007508079969,-0.0564705575714669,3.19220223268046
0.12,-0.5,-0.0800077972677954,-0.954088785097097,3.19305335288776,-0.053691227792374,-0.729865567626136,0.530235206010538,-0.0711800699628235,3.20347388142289
0.14,-0.5,-0.0754729169865674,-0.441836717235765,3.20666607728181,0.306371037571351,-0.712598606458265,0.450860329357097,-0.0856155694621565,3.21330789622715
0.16,-0.5,-0.097681265957226,-0.77692881854445,3.20530819439061,1.38400581587225,-0.693683101799455,0.362938664321256,-0.0996748386879815,3.22145300242901
0.18,-0.5,-0.106550069728345,-0.996349821669476,3.2620263099167,1.46314557687345,-0.675829707452184,0.270664120785715,-0.113369370181676,3.22779589287312
0.2,-0.5,-0.137535258824005,-0.73680635365527,3.26383401746555,-1.16033908638228,-0.661059799039397,0.177566861240781,-0.126730957528702,3.23227622269581
0.22,-0.5,-0.136022323874556,-0.198004399677194,3.21561274646141,-0.56171394967296,-0.650106468820285,0.0859634689344855,-0.139835512002158,3.23490705606343
0.24,-0.5,-0.145455434811093,-1.02496803843852,3.24136545947863,0.84731621820654,-0.643385775081925,-0.00219022178114084,-0.152765150324049,3.23573932088457
0.26,-0.5,-0.177021045412097,-1.03627580588911,3.24950539518968,-0.384440028531507,-0.641151005940494,-0.0851812742437941,-0.165601622316073,3.23485440971706
0.28,-0.5,-0.186906467046657,-0.146179628800566,3.22598785833737,-0.755185753338183,-0.643201158922578,-0.16180319211344,-0.178438390269641,3.23237332662553
0.3,-0.5,-0.18286823056412,-1.02250685606255,3.21929796505615,-0.0947557639927488,-0.649383795380572,-0.230944797842124,-0.191358791020697,3.22843371253837
0.32,-0.5,-0.227806741289159,-1.01202019826754,3.22219762777766,0.294737190502992,-0.659497417607514,-0.291688443946604,-0.204439294157885,3.22319017907901
0.34,-0.5,-0.223349038494821,-0.446989386222865,3.23108745267627,-0.0669255744063513,-0.673084751993212,-0.343480911110935,-0.217758549870843,3.21682218534927
0.36,-0.5,-0.245686316738074,0.189558274229695,3.21952060480141,-0.47098767097653,-0.689710932326163,-0.385922146983757,-0.231383747243294,3.20951470186059
0.38,-0.5,-0.215766707525633,-1.46652189145744,3.21224794583721,-0.857448354197166,-0.709008257161918,-0.418738142375312,-0.245367946330635,3.20145274001577
0.4,-0.5,-0.304347192396371,-1.82855225020788,3.18522267063352,-0.303017906891578,-0.730499307871419,-0.441923224306128,-0.259757721789329,3.19282464223912
0.42,-0.5,-0.288908797533949,0.510601974965173,3.20012722956154,0.227380582151659,-0.75359491686802,-0.455718138076535,-0.27459448983148,3.18382931749007
