0	0	180	-4
0.002	0	180	-4
0.004	0	180	-4
0.006	0	180	-4
0.008	-0.087891	180.09	-4
0.01	-0.26367	180.26	-4
0.012	-0.43945	180.26	-4
0.014	-0.61523	180.35	-4
0.016	-0.79102	180.44	-4
0.018	-0.9668	180.53	-4
0.02	-1.1426	180.62	-4
0.022	-1.3184	180.79	-4
0.024	-1.4941	180.88	-4
0.026	-1.6699	181.05	-4
0.028	-1.8457	181.23	-4
0.03	-2.0215	181.41	-4
0.032	-2.2852	181.67	-4
0.034	-2.5488	181.85	-4
0.036	-2.7246	182.11	-4
0.038	-2.9883	182.37	-4
0.04	-3.3398	182.64	-4
0.042	-3.6035	182.9	-4
0.044	-3.8672	183.16	-4
0.046	-4.2188	183.43	-4
0.048	-4.4824	183.69	-4
0.05	-4.834	184.04	-4
0.052	-5.1855	184.39	-4
0.054	-5.5371	184.66	-4
0.056	-5.8887	185.01	-4
0.058	-6.2402	185.36	-4
0.06	-6.5918	185.71	-4
0.062	-6.9434	186.06	-4
0.064	-7.3828	186.42	-4
0.066	-7.7344	186.86	-4
0.068	-8.1738	187.21	-4
0.07	-8.6133	187.56	-4
0.072	-8.9648	188	-4
0.074	-9.4043	188.35	-4
0.076	-9.8438	188.79	-4
0.078	-10.283	189.23	-4
0.08	-10.723	189.58	-4
0.082	-11.25	190.02	-4
0.084	-11.689	190.46	-4
0.086	-12.129	190.9	-4
0.088	-12.656	191.34	-4
0.09	-13.096	191.78	-4
0.092	-13.623	192.22	-4
0.094	-14.15	192.66	-4
0.096	-14.678	193.1	-4
0.098	-15.205	193.62	-4
0.1	-15.645	194.06	-4
0.102	-16.172	194.5	-4
0.104	-16.699	194.94	-4
0.106	-17.314	195.47	-4
0.108	-17.842	195.91	-4
0.11	-18.369	196.44	-4
0.112	-18.896	196.88	-4
0.114	-19.424	197.31	-4
0.116	-20.039	197.84	-4
0.118	-20.566	198.28	-4
0.12	-21.094	198.72	-4
0.122	-21.621	199.25	-4
0.124	-22.236	199.69	-4
0.126	-22.764	200.21	-4
0.128	-23.379	200.65	-4
0.13	-23.906	201.18	-4
0.132	-24.521	201.62	-4
0.134	-25.049	202.15	-4
0.136	-25.664	202.59	-4
0.138	-26.191	203.12	-4
0.14	-26.807	203.55	-4
0.142	-27.334	204.08	-4
0.144	-27.949	204.52	-4
0.146	-28.477	204.96	-4
0.148	-29.092	205.49	-4
0.15	-29.619	205.93	-4
0.152	-30.234	206.46	-4
0.154	-30.85	206.89	-4
0.156	-31.377	207.33	-4
0.158	-31.992	207.86	-4
