0	0	180	-4
0.002	0	180	-4
0.004	-0.087891	180	-4
0.006	-0.087891	180	-4
0.008	-0.17578	180.09	-4
0.01	-0.35156	180.18	-4
0.012	-0.43945	180.18	-4
0.014	-0.61523	180.26	-4
0.016	-0.79102	180.44	-4
0.018	-0.9668	180.53	-4
0.02	-1.1426	180.62	-4
0.022	-1.3184	180.79	-4
0.024	-1.4941	180.88	-4
0.026	-1.7578	181.05	-4
0.028	-1.9336	181.23	-4
0.03	-2.1973	181.41	-4
0.032	-2.4609	181.67	-4
0.034	-2.6367	181.85	-4
0.036	-2.9004	182.11	-4
0.038	-3.1641	182.29	-4
0.04	-3.4277	182.55	-4
0.042	-3.6914	182.81	-4
0.044	-3.9551	183.08	-4
0.046	-4.2188	183.34	-4
0.048	-4.5703	183.6	-4
0.05	-4.9219	183.96	-4
0.052	-5.1855	184.22	-4
0.054	-5.5371	184.57	-4
0.056	-5.8887	184.83	-4
0.058	-6.2402	185.19	-4
0.06	-6.5918	185.54	-4
0.062	-6.9434	185.89	-4
0.064	-7.3828	186.24	-4
0.066	-7.7344	186.59	-4
0.068	-8.1738	186.94	-4
0.07	-8.5254	187.38	-4
0.072	-8.9648	187.73	-4
0.074	-9.4043	188.09	-4
0.076	-9.8438	188.53	-4
0.078	-10.283	188.88	-4
0.08	-10.723	189.32	-4
0.082	-11.162	189.76	-4
0.084	-11.602	190.2	-4
0.086	-12.041	190.55	-4
0.088	-12.568	190.99	-4
0.09	-13.008	191.43	-4
0.092	-13.535	191.87	-4
0.094	-13.975	192.3	-4
0.096	-14.502	192.74	-4
0.098	-14.941	193.18	-4
0.1	-15.469	193.62	-4
0.102	-15.996	194.15	-4
0.104	-16.523	194.59	-4
0.106	-17.051	195.03	-4
0.108	-17.578	195.47	-4
0.11	-18.018	195.91	-4
0.112	-18.545	196.35	-4
0.114	-19.072	196.79	-4
0.116	-19.6	197.31	-4
0.118	-20.127	197.75	-4
0.12	-20.742	198.19	-4
0.122	-21.27	198.72	-4
0.124	-21.797	199.16	-4
0.126	-22.324	199.6	-4
0.128	-22.852	200.04	-4
0.13	-23.467	200.57	-4
0.132	-23.994	201.01	-4
0.134	-24.521	201.45	-4
0.136	-25.049	201.88	-4
0.138	-25.664	202.41	-4
0.14	-26.191	202.85	-4
0.142	-26.719	203.29	-4
0.144	-27.334	203.82	-4
0.146	-27.861	204.26	-4
0.148	-28.477	204.7	-4
0.15	-29.004	205.14	-4
0.152	-29.531	205.66	-4
0.154	-30.146	206.1	-4
0.156	-30.674	206.54	-4
