0	0	180	0.5
0.002	0	180	0.5
0.004	0	180	0.5
0.006	0	180	0.5
0.008	0	180	0.5
0.01	0	180	0.5
0.012	0	180	0.5
0.014	0	180	0.5
0.016	0	180	0.5
0.018	0	180	0.5
0.02	0	180	0.5
0.022	0	180	0.5
0.024	0	180	0.5
0.026	0	179.91	0.5
0.028	0	179.91	0.5
0.03	0.087891	179.91	0.5
0.032	0.087891	179.91	0.5
0.034	0.087891	179.91	0.5
0.036	0.17578	179.82	0.5
0.038	0.17578	179.82	0.5
0.04	0.17578	179.82	0.5
0.042	0.17578	179.82	0.5
0.044	0.26367	179.74	0.5
0.046	0.26367	179.74	0.5
0.048	0.26367	179.74	0.5
0.05	0.35156	179.65	0.5
0.052	0.35156	179.65	0.5
0.054	0.43945	179.56	0.5
0.056	0.43945	179.56	0.5
0.058	0.52734	179.56	0.5
0.06	0.52734	179.47	0.5
0.062	0.52734	179.47	0.5
0.064	0.61523	179.38	0.5
0.066	0.61523	179.38	0.5
0.068	0.70313	179.38	0.5
0.07	0.70313	179.3	0.5
0.072	0.79102	179.3	0.5
0.074	0.79102	179.21	0.5
0.076	0.87891	179.21	0.5
0.078	0.9668	179.12	0.5
0.08	0.9668	179.12	0.5
0.082	1.0547	179.03	0.5
0.084	1.0547	179.03	0.5
0.086	1.1426	178.95	0.5
0.088	1.1426	178.95	0.5
0.09	1.2305	178.86	0.5
0.092	1.3184	178.86	0.5
0.094	1.3184	178.77	0.5
0.096	1.4063	178.77	0.5
0.098	1.4941	178.68	0.5
0.1	1.4941	178.68	0.5
0.102	1.582	178.59	0.5
0.104	1.582	178.51	0.5
0.106	1.6699	178.51	0.5
0.108	1.7578	178.42	0.5
0.11	1.7578	178.42	0.5
0.112	1.8457	178.33	0.5
0.114	1.9336	178.33	0.5
0.116	1.9336	178.24	0.5
0.118	2.0215	178.24	0.5
0.12	2.1094	178.15	0.5
0.122	2.1973	178.07	0.5
0.124	2.1973	178.07	0.5
0.126	2.2852	177.98	0.5
0.128	2.373	177.98	0.5
0.13	2.373	177.89	0.5
0.132	2.4609	177.89	0.5
0.134	2.5488	177.8	0.5
0.136	2.6367	177.8	0.5
0.138	2.6367	177.71	0.5
0.14	2.7246	177.63	0.5
0.142	2.8125	177.63	0.5
0.144	2.9004	177.54	0.5
0.146	2.9004	177.54	0.5
0.148	2.9883	177.45	0.5
0.15	3.0762	177.45	0.5
0.152	3.1641	177.36	0.5
0.154	3.1641	177.36	0.5
0.156	3.252	177.28	0.5
0.158	3.3398	177.28	0.5
0.16	3.4277	177.19	0.5
0.162	3.4277	177.19	0.5
0.164	3.5156	177.1	0.5
0.166	3.6035	177.01	0.5
0.168	3.6914	177.01	0.5
0.17	3.7793	176.92	0.5
0.172	3.7793	176.92	0.5
0.174	3.8672	176.84	0.5
0.176	3.9551	176.84	0.5
0.178	4.043	176.75	0.5
0.18	4.1309	176.75	0.5
0.182	4.1309	176.66	0.5
0.184	4.2188	176.66	0.5
0.186	4.3066	176.57	0.5
0.188	4.3945	176.57	0.5
0.19	4.4824	176.57	0.5
